Price,Close,High,Low,Open,Volume
Ticker,GF=F,GF=F,GF=F,GF=F,GF=F
Date,,,,,
2024-05-08,240.1999969482422,242.60000610351562,239.47500610351562,242.47500610351562,1546
2024-05-09,238.64999389648438,241.5,238.4250030517578,240.47500610351562,1879
2024-05-10,238.8000030517578,239.60000610351562,237.4250030517578,239.0,1368
2024-05-13,239.375,241.22500610351562,238.52499389648438,239.0500030517578,1425
2024-05-14,243.27499389648438,244.375,239.9250030517578,239.9499969482422,1874
2024-05-15,243.14999389648438,243.97500610351562,242.4250030517578,243.35000610351562,1024
2024-05-16,244.85000610351562,245.52499389648438,243.39999389648438,243.39999389648438,1099
2024-05-17,246.72500610351562,246.77499389648438,244.77499389648438,245.0,1034
2024-05-20,246.6999969482422,247.64999389648438,246.3000030517578,247.0500030517578,1251
2024-05-21,248.9499969482422,249.375,247.6750030517578,247.97500610351562,1500
2024-05-22,250.375,250.47500610351562,249.1999969482422,249.1999969482422,957
2024-05-23,250.3249969482422,250.35000610351562,249.39999389648438,249.75,5176
2024-05-24,260.2250061035156,262.04998779296875,259.1000061035156,261.45001220703125,6315
2024-05-28,264.6000061035156,264.7250061035156,260.3999938964844,261.0,8123
2024-05-29,260.25,264.95001220703125,259.29998779296875,264.20001220703125,10204
2024-05-30,259.07501220703125,260.9750061035156,257.0,260.625,7546
2024-05-31,256.3999938964844,259.0,255.8000030517578,259.0,6885
2024-06-03,256.20001220703125,257.42498779296875,253.60000610351562,256.7250061035156,8259
2024-06-04,256.0249938964844,258.17498779296875,255.52499389648438,257.3999938964844,4995
2024-06-05,254.8249969482422,256.57501220703125,254.22500610351562,256.32501220703125,5218
2024-06-06,252.85000610351562,253.85000610351562,250.8000030517578,253.75,9719
2024-06-07,254.9250030517578,255.9499969482422,251.89999389648438,252.8000030517578,6987
2024-06-10,258.6499938964844,259.3999938964844,255.5,255.5500030517578,8146
2024-06-11,257.6499938964844,260.0,257.2749938964844,258.92498779296875,5070
2024-06-12,257.57501220703125,259.1499938964844,256.8500061035156,258.3999938964844,5122
2024-06-13,257.4750061035156,258.29998779296875,254.35000610351562,257.70001220703125,6881
2024-06-14,261.9750061035156,262.6499938964844,258.5,258.79998779296875,8753
2024-06-17,261.32501220703125,263.07501220703125,260.6000061035156,262.95001220703125,7253
2024-06-18,259.95001220703125,261.7250061035156,259.32501220703125,261.7250061035156,5162
2024-06-20,259.82501220703125,261.9750061035156,258.1000061035156,260.75,6542
2024-06-21,258.375,260.17498779296875,258.0,260.1000061035156,6704
2024-06-24,258.8999938964844,259.54998779296875,256.125,257.0,6038
2024-06-25,259.04998779296875,260.45001220703125,258.20001220703125,259.3500061035156,5372
2024-06-26,261.7749938964844,262.1000061035156,258.7250061035156,258.7250061035156,6998
2024-06-27,260.6499938964844,262.6499938964844,260.29998779296875,262.0249938964844,5552
2024-06-28,259.29998779296875,261.6499938964844,258.29998779296875,260.6000061035156,9303
2024-07-01,257.375,259.17498779296875,256.3999938964844,258.92498779296875,9120
2024-07-02,261.1000061035156,261.6000061035156,257.45001220703125,258.07501220703125,9551
2024-07-03,263.375,263.8999938964844,260.5,260.5,9999
2024-07-05,261.4750061035156,263.75,261.25,263.25,8130
2024-07-08,259.17498779296875,263.2749938964844,258.5249938964844,262.0,12291
2024-07-09,255.72500610351562,260.82501220703125,254.77499389648438,260.1000061035156,12082
2024-07-10,254.35000610351562,256.25,253.4499969482422,256.0,10773
2024-07-11,256.1499938964844,256.7749938964844,254.9499969482422,256.04998779296875,8963
2024-07-12,258.6499938964844,259.2250061035156,254.97500610351562,256.1499938964844,8943
2024-07-15,258.7749938964844,260.25,257.95001220703125,259.04998779296875,6471
2024-07-16,258.625,259.625,257.6499938964844,258.54998779296875,5915
2024-07-17,258.54998779296875,258.8999938964844,256.75,258.54998779296875,5650
2024-07-18,256.2250061035156,259.6499938964844,255.5749969482422,258.5,6778
2024-07-19,255.60000610351562,256.45001220703125,253.875,256.25,5222
2024-07-22,256.3999938964844,258.42498779296875,255.75,256.5,5896
2024-07-23,258.75,259.20001220703125,255.625,256.67498779296875,6172
2024-07-24,257.125,259.1000061035156,256.2749938964844,258.75,6720
2024-07-25,258.625,259.8500061035156,255.47500610351562,257.20001220703125,7967
2024-07-26,259.70001220703125,260.75,258.2749938964844,258.6499938964844,6055
2024-07-29,256.42498779296875,260.54998779296875,255.5,259.8500061035156,6489
2024-07-30,256.9750061035156,257.6499938964844,255.5,256.95001220703125,3544
2024-07-31,257.25,257.75,255.8000030517578,256.9750061035156,2327
2024-08-01,253.14999389648438,257.32501220703125,252.1750030517578,257.32501220703125,4850
2024-08-02,249.64999389648438,252.9250030517578,246.6750030517578,252.8000030517578,4573
2024-08-05,244.0,246.625,240.77499389648438,244.5,4920
2024-08-06,243.0,246.25,240.9250030517578,246.0,4011
2024-08-07,242.625,245.47500610351562,242.5,244.27499389648438,2639
2024-08-08,242.375,243.60000610351562,241.39999389648438,243.60000610351562,3004
2024-08-09,246.5,247.1999969482422,242.0749969482422,242.1750030517578,3404
2024-08-12,244.39999389648438,246.9250030517578,243.8000030517578,246.5500030517578,2057
2024-08-13,246.47500610351562,246.97500610351562,243.8249969482422,245.25,1574
2024-08-14,247.89999389648438,248.85000610351562,246.60000610351562,246.625,2338
2024-08-15,246.72500610351562,248.9499969482422,246.375,248.125,1824
2024-08-16,242.77499389648438,246.6750030517578,241.10000610351562,246.22500610351562,3426
2024-08-19,242.375,244.0,241.375,242.3000030517578,1182
2024-08-20,238.1999969482422,243.02499389648438,237.10000610351562,242.375,2395
2024-08-21,239.25,240.0,237.9250030517578,238.22500610351562,1491
2024-08-22,241.97500610351562,243.27499389648438,238.6750030517578,239.25,1649
2024-08-23,242.5749969482422,242.97500610351562,241.625,241.77499389648438,942
2024-08-26,244.5,245.0,241.75,241.75,1819
2024-08-27,244.1999969482422,244.5,243.64999389648438,244.0,973
2024-08-28,243.5500030517578,244.02499389648438,243.1999969482422,243.5,854
2024-08-29,243.1750030517578,243.4250030517578,242.75,243.4250030517578,1665
2024-08-30,240.47500610351562,241.75,239.3000030517578,239.3000030517578,1917
2024-09-03,241.375,242.125,239.375,240.125,2083
2024-09-04,239.625,241.75,239.35000610351562,241.0,1092
2024-09-05,237.125,239.625,236.10000610351562,239.5500030517578,2375
2024-09-06,234.3000030517578,239.0500030517578,233.8000030517578,237.25,1883
2024-09-09,237.72500610351562,238.25,232.85000610351562,234.75,1883
2024-09-10,238.47500610351562,239.60000610351562,237.5749969482422,237.9499969482422,1350
2024-09-11,240.5500030517578,241.0,237.6750030517578,238.64999389648438,1600
2024-09-12,242.0500030517578,242.8000030517578,240.5,240.5749969482422,1045
2024-09-13,241.89999389648438,243.75,240.85000610351562,242.35000610351562,868
2024-09-16,241.3000030517578,243.3249969482422,241.22500610351562,242.0500030517578,649
2024-09-17,243.3000030517578,243.77499389648438,241.77499389648438,242.0,648
2024-09-18,242.8249969482422,243.8249969482422,242.5500030517578,243.3000030517578,558
2024-09-19,245.27499389648438,245.6999969482422,243.22500610351562,243.77499389648438,884
2024-09-20,244.8249969482422,245.64999389648438,244.25,244.77499389648438,1303
2024-09-23,245.10000610351562,245.3249969482422,244.0749969482422,244.875,866
2024-09-24,244.9499969482422,245.14999389648438,244.5,244.6999969482422,611
2024-09-25,245.375,245.5,244.72500610351562,245.0,414
2024-09-26,245.39999389648438,245.89999389648438,244.4250030517578,244.8249969482422,5583
2024-09-27,247.0749969482422,248.625,246.60000610351562,247.375,3836
2024-09-30,246.1999969482422,247.77499389648438,245.6999969482422,246.0749969482422,2181
2024-10-01,246.14999389648438,247.5500030517578,245.1999969482422,246.3000030517578,2565
2024-10-02,249.72500610351562,249.8000030517578,246.14999389648438,246.14999389648438,3021
2024-10-03,248.97500610351562,250.1750030517578,247.6999969482422,249.5,2455
2024-10-04,249.625,249.89999389648438,248.0749969482422,248.97500610351562,1744
2024-10-07,248.85000610351562,250.0500030517578,248.5,249.85000610351562,2880
2024-10-08,250.3249969482422,250.625,248.52499389648438,249.14999389648438,1567
2024-10-09,249.27499389648438,250.8000030517578,248.39999389648438,250.8000030517578,1850
2024-10-10,250.27499389648438,250.47500610351562,248.10000610351562,248.97500610351562,1486
2024-10-11,249.75,250.64999389648438,249.5,250.47500610351562,1626
2024-10-14,249.125,250.6750030517578,248.85000610351562,249.85000610351562,1448
2024-10-15,246.52499389648438,249.125,246.27499389648438,249.125,2400
2024-10-16,246.10000610351562,247.3000030517578,245.6999969482422,246.3249969482422,1372
2024-10-17,246.72500610351562,247.9250030517578,245.8000030517578,246.8000030517578,1651
2024-10-18,248.3249969482422,248.875,247.125,247.125,888
2024-10-21,247.5749969482422,248.875,247.125,247.125,983
2024-10-22,249.4250030517578,249.625,247.89999389648438,248.14999389648438,1271
2024-10-23,248.5749969482422,249.85000610351562,248.0500030517578,248.75,1038
2024-10-24,249.39999389648438,249.77499389648438,248.39999389648438,248.6999969482422,677
2024-10-25,249.625,249.9499969482422,248.5,249.4499969482422,1069
2024-10-28,250.0749969482422,250.1999969482422,249.0,249.25,761
2024-10-29,250.02499389648438,250.4250030517578,249.6999969482422,250.1999969482422,1043
2024-10-30,250.9499969482422,250.97500610351562,249.39999389648438,249.72500610351562,889
2024-10-31,251.97500610351562,252.0500030517578,251.3000030517578,251.3000030517578,3267
2024-11-01,246.875,247.5,243.64999389648438,246.0,3319
2024-11-04,246.35000610351562,247.0749969482422,245.52499389648438,246.5,1840
2024-11-05,246.14999389648438,247.25,245.5,246.35000610351562,1469
2024-11-06,247.6999969482422,248.9499969482422,246.64999389648438,247.0749969482422,2182
2024-11-07,247.64999389648438,248.4250030517578,247.0,247.8000030517578,2725
2024-11-08,245.4250030517578,246.8000030517578,244.5749969482422,246.64999389648438,1970
2024-11-11,246.14999389648438,246.3000030517578,244.47500610351562,245.60000610351562,1042
2024-11-12,246.8249969482422,247.25,246.1999969482422,246.4499969482422,1690
2024-11-13,246.47500610351562,247.125,246.22500610351562,246.89999389648438,1371
2024-11-14,247.625,248.0,246.77499389648438,246.9499969482422,2494
2024-11-15,251.10000610351562,251.85000610351562,248.0500030517578,248.125,3232
2024-11-18,251.8249969482422,251.9499969482422,250.5,250.875,1869
2024-11-19,254.25,254.4499969482422,252.1750030517578,252.39999389648438,1970
2024-11-20,254.8000030517578,254.9250030517578,253.77499389648438,254.25,971
2024-11-21,255.125,255.3249969482422,254.6999969482422,254.77499389648438,6974
2024-11-22,254.3000030517578,255.375,253.14999389648438,253.375,7003
2024-11-25,255.47500610351562,259.5249938964844,254.89999389648438,256.54998779296875,12127
2024-11-26,258.1000061035156,259.3500061035156,255.35000610351562,255.625,7587
2024-11-27,258.7749938964844,260.0,257.5249938964844,258.32501220703125,6398
2024-11-29,259.4750061035156,260.20001220703125,258.17498779296875,258.625,4823
2024-12-02,256.8500061035156,261.20001220703125,255.5749969482422,259.57501220703125,10435
2024-12-03,259.29998779296875,260.6000061035156,257.29998779296875,257.625,7934
2024-12-04,256.95001220703125,259.95001220703125,256.625,259.2749938964844,6309
2024-12-05,254.9250030517578,257.9750061035156,254.5500030517578,257.5,7693
2024-12-06,255.8249969482422,256.75,255.375,255.89999389648438,9645
2024-12-09,255.8000030517578,257.6499938964844,255.47500610351562,256.25,7840
2024-12-10,257.32501220703125,258.32501220703125,255.3249969482422,256.0,9156
2024-12-11,259.04998779296875,259.25,256.70001220703125,257.2250061035156,8160
2024-12-12,258.3500061035156,260.7250061035156,258.1000061035156,259.75,7895
2024-12-13,257.6499938964844,259.0249938964844,256.3500061035156,258.20001220703125,6166
2024-12-16,255.5500030517578,258.8999938964844,255.125,257.95001220703125,6996
2024-12-17,257.4750061035156,257.6499938964844,254.89999389648438,255.8000030517578,6475
2024-12-18,257.0,258.3500061035156,256.04998779296875,257.3999938964844,4523
2024-12-19,254.47500610351562,256.32501220703125,253.8000030517578,256.25,7274
2024-12-20,255.60000610351562,256.125,253.89999389648438,254.5,4331
2024-12-23,256.6000061035156,257.1499938964844,255.39999389648438,256.54998779296875,4915
2024-12-24,255.85000610351562,257.79998779296875,255.75,256.9750061035156,2180
2024-12-26,259.29998779296875,259.92498779296875,256.1499938964844,256.1499938964844,5007
2024-12-27,261.375,261.8500061035156,258.7749938964844,258.7749938964844,4275
2024-12-30,261.625,262.20001220703125,259.8999938964844,260.7250061035156,2951
2024-12-31,263.0249938964844,263.375,261.25,261.57501220703125,2451
